area_type,location,size,total_sqft,bath,balcony,price (in lakhs)
3,1306,2.0,1051.0,2.0,1.0,33.0
3,799,2.0,1102.0,2.0,2.0,53.67
3,589,2.0,1478.0,2.0,2.0,125.0
1,513,2.0,823.0,2.0,1.0,50.63
3,86,2.0,880.0,2.0,1.0,35.0
3,278,3.0,1991.0,4.0,2.0,100.0
0,1138,3.0,1100.0,3.0,1.0,50.0
3,478,3.0,1745.0,3.0,2.0,115.0
0,486,2.0,1226.0,3.0,1.0,135.0
2,232,3.0,680.0,4.0,1.0,68.0
3,4,2.0,1100.0,2.0,1.0,70.0
2,205,4.0,1200.0,4.0,3.0,195.0
3,62,2.0,1450.0,2.0,1.0,58.0
3,1084,4.0,3366.0,4.0,2.0,120.0
0,1025,2.0,1150.0,2.0,1.0,54.0
2,205,4.0,2200.0,4.0,2.0,195.0
0,269,2.0,1090.0,3.0,2.0,44.0
3,637,2.0,1132.0,2.0,2.0,42.0
3,549,2.0,1375.0,2.0,2.0,80.0
2,72,4.0,1500.0,5.0,3.0,220.0
3,1148,1.0,760.0,1.0,2.0,50.3
3,637,2.0,1180.0,2.0,2.0,65.0
3,606,2.0,918.0,2.0,2.0,45.0
3,139,3.0,1728.0,3.0,2.0,95.0
3,786,3.0,2215.0,3.0,1.0,275.0
3,175,2.0,1200.0,2.0,2.0,80.0
3,67,2.0,1280.0,2.0,2.0,56.0
2,549,4.0,800.0,4.0,2.0,110.0
3,284,3.0,1455.0,2.0,2.0,56.0
2,664,3.0,1500.0,3.0,2.0,97.0
3,1252,3.0,1800.0,3.0,2.0,110.0
3,837,3.0,1525.0,3.0,2.0,96.0
3,964,2.0,1204.0,2.0,3.0,38.5
3,896,2.0,1225.0,2.0,1.0,53.55
3,216,3.0,1650.0,3.0,2.0,122.0
0,417,3.0,880.0,2.0,1.0,18.0
0,1306,4.0,4200.0,4.0,2.0,255.0
2,1039,4.0,1152.0,4.0,1.0,230.0
3,77,2.0,1005.0,2.0,1.0,42.0
3,1252,3.0,1562.0,3.0,2.0,103.0
0,365,4.0,5000.0,5.0,2.0,395.0
3,990,2.0,1200.0,2.0,3.0,42.0
3,670,3.0,1555.0,3.0,2.0,82.5
2,626,2.0,1550.0,2.0,1.0,71.0
3,1252,2.0,1190.0,2.0,2.0,67.0
0,326,2.0,1070.0,2.0,2.0,50.0
2,1039,2.0,1800.0,2.0,2.0,28.785
3,590,2.0,1020.0,2.0,1.0,42.48
3,1261,3.0,1610.0,3.0,1.0,115.0
3,1306,1.0,700.0,1.0,1.0,41.0
3,99,3.0,1300.0,2.0,1.0,49.0
3,513,2.0,1420.0,2.0,1.0,123.0
1,513,3.0,1069.0,3.0,2.0,65.4
3,799,3.0,1900.0,3.0,3.0,123.0
3,895,2.0,1655.0,2.0,1.0,97.65
3,1179,2.0,1155.0,2.0,2.0,40.42
0,1039,3.0,1300.0,2.0,2.0,70.0
3,417,2.0,1100.0,2.0,2.0,45.0
3,396,2.0,1030.0,2.0,2.0,42.0
3,1242,2.0,2105.0,2.0,1.0,70.2
0,252,3.0,1700.0,3.0,2.0,126.0
3,584,3.0,1760.0,3.0,2.0,139.0
0,1306,2.0,1400.0,2.0,1.0,67.0
0,216,2.0,912.0,2.0,1.0,55.0
3,1252,2.0,1102.0,2.0,1.0,48.0
3,307,3.0,1535.0,3.0,1.0,55.0
3,506,2.0,1243.0,2.0,2.0,46.0
3,606,2.0,918.0,2.0,2.0,63.2
3,232,3.0,1500.0,2.0,3.0,70.0
3,837,2.0,1200.0,2.0,3.0,65.0
3,1306,2.0,1100.0,2.0,3.0,61.0
3,443,3.0,1295.0,2.0,1.0,59.5
3,889,2.0,1300.0,2.0,2.0,80.0
2,269,3.0,680.0,4.0,1.0,68.0
0,713,2.0,1140.0,2.0,1.0,75.2
3,1252,3.0,2321.0,4.0,1.0,128.0
3,1039,2.0,1390.0,2.0,2.0,62.0
3,1039,3.0,1725.0,3.0,3.0,90.0
3,513,4.0,3067.0,4.0,1.0,310.0
3,522,3.0,1186.0,2.0,1.0,63.0
3,664,2.0,1230.0,2.0,1.0,85.0
3,1267,3.0,1313.0,3.0,1.0,96.0
3,108,2.0,1250.0,2.0,2.0,66.25
3,267,1.0,660.0,1.0,1.0,54.0
3,223,2.0,1036.0,2.0,2.0,105.0
3,896,2.0,1100.0,2.0,1.0,70.0
2,365,2.0,1950.0,2.0,2.0,46.8
0,422,2.0,1015.0,2.0,1.0,56.0
0,1306,3.0,1360.0,2.0,2.0,65.0
3,879,3.0,2167.0,3.0,3.0,170.0
3,972,2.0,1200.0,2.0,1.0,35.0
3,464,2.0,1165.0,2.0,2.0,75.0
3,175,2.0,1274.0,2.0,2.0,70.0
3,972,2.0,1151.0,2.0,2.0,39.02
3,1159,3.0,1626.0,2.0,2.0,120.0
3,204,2.0,1035.0,2.0,2.0,35.77
0,604,2.0,965.0,2.0,1.0,45.0
2,1306,5.0,1600.0,5.0,2.0,140.0
3,715,2.0,1070.0,2.0,1.0,42.79
0,972,3.0,1570.0,2.0,2.0,65.0
0,1245,2.0,1559.6266939129125,2.0,2.0,38.0
3,1306,2.0,780.0,2.0,2.0,25.0
3,1306,3.0,1000.0,2.0,1.0,65.0
2,77,4.0,1200.0,3.0,2.0,188.0
0,62,3.0,1700.0,2.0,3.0,100.0
3,506,3.0,1850.0,3.0,2.0,110.0
0,694,2.0,904.0,2.0,1.0,30.0
3,1070,2.0,1121.0,2.0,1.0,43.72
3,72,3.0,1385.0,2.0,2.0,58.17
3,1025,2.0,1270.0,2.0,1.0,69.85
3,664,3.0,1450.0,3.0,3.0,56.0
2,1306,3.0,2400.0,4.0,2.0,325.0
3,773,1.0,730.0,1.0,1.0,35.0
3,972,3.0,1580.0,3.0,3.0,53.56
3,1148,2.0,1111.0,2.0,1.0,50.0
2,688,4.0,1125.0,2.0,1.0,88.0
3,1190,2.0,977.0,2.0,2.0,36.0
3,485,2.0,674.0,1.0,1.0,19.9
2,1038,4.0,2540.0,4.0,1.0,115.0
3,584,2.0,1290.0,2.0,1.0,100.0
3,86,2.0,795.0,2.0,1.0,32.54
3,664,2.0,700.0,1.0,1.0,35.0
0,109,2.0,1463.0,1.0,1.0,142.0
3,1306,3.0,1306.0,2.0,2.0,58.0
3,58,3.0,2401.0,3.0,2.0,185.0
0,600,3.0,1875.0,2.0,3.0,235.0
2,805,3.0,1200.0,3.0,1.0,90.0
3,382,3.0,1804.0,3.0,2.0,121.0
3,29,3.0,2065.0,4.0,1.0,210.0
3,542,3.0,1225.0,3.0,1.0,40.0
3,236,2.0,900.0,2.0,2.0,56.0
3,267,2.0,1350.0,2.0,1.0,91.0
3,928,2.0,1160.0,2.0,1.0,46.39
3,522,3.0,1680.0,3.0,2.0,99.27
1,737,2.0,1043.0,2.0,2.0,55.0
2,542,4.0,1200.0,4.0,1.0,120.0
3,513,2.0,1040.0,2.0,2.0,46.0
3,1165,3.0,1357.0,2.0,2.0,65.0
3,1306,2.0,1225.0,2.0,2.0,47.0
3,1260,2.0,1130.0,2.0,2.0,40.0
0,223,4.0,2500.0,4.0,1.0,150.0
1,1118,3.0,1700.0,3.0,3.0,120.0
3,396,3.0,1549.0,3.0,2.0,65.0
3,1267,2.0,1400.0,2.0,2.0,100.0
3,382,2.0,1080.0,2.0,2.0,50.0
0,1176,2.0,1180.0,2.0,2.0,100.0
3,402,3.0,1800.0,3.0,2.0,150.0
0,305,1.0,890.0,1.0,1.0,75.0
3,86,2.0,1005.0,2.0,1.0,39.59
3,1252,2.0,1320.0,2.0,1.0,95.0
0,118,4.0,1475.0,2.0,1.0,50.0
3,722,3.0,1707.0,2.0,2.0,99.745
3,1306,2.0,1110.0,2.0,2.0,51.0
3,417,2.0,1128.0,2.0,1.0,65.35
3,584,2.0,1452.19,2.0,1.0,100.0
2,75,3.0,2400.0,3.0,2.0,290.0
3,194,3.0,2600.0,4.0,1.0,135.0
3,1037,3.0,2500.0,4.0,2.0,325.0
0,1033,2.0,630.0,1.0,1.0,35.0
3,536,2.0,1243.0,2.0,2.0,48.5
0,1306,2.0,960.0,2.0,2.0,32.0
3,1306,3.0,1690.0,3.0,2.0,100.0
0,1252,2.0,735.0,2.0,1.0,35.0
3,208,2.0,1365.0,2.0,2.0,73.0
3,513,2.0,1420.0,2.0,1.0,99.39
3,1089,3.0,1570.0,3.0,3.0,68.0
3,268,2.0,850.0,1.0,1.0,32.0
3,72,3.0,1575.0,2.0,2.0,110.0
3,1153,2.0,1418.0,2.0,2.0,104.0
3,1179,2.0,1050.0,2.0,1.0,42.0
3,522,2.0,1065.0,2.0,1.0,42.6
3,1262,3.0,1610.0,3.0,2.0,92.0
0,419,2.0,1160.0,2.0,1.0,33.5
3,721,2.0,1092.0,2.0,2.0,44.0
3,1261,3.0,1455.0,3.0,1.0,61.5
0,1028,2.0,799.0,2.0,1.0,38.0
0,1252,3.0,1896.0,3.0,1.0,75.0
3,139,2.0,1100.0,2.0,1.0,48.0
0,236,2.0,1350.0,2.0,1.0,79.0
3,1306,3.0,1355.0,3.0,1.0,61.0
3,670,3.0,1493.0,3.0,2.0,82.0
3,74,2.0,1098.0,2.0,1.0,43.91
3,194,3.0,1900.0,2.0,1.0,170.0
3,1306,3.0,1460.0,3.0,2.0,88.0
3,428,3.0,2350.0,4.0,3.0,285.0
2,534,5.0,1600.0,5.0,3.0,140.0
3,1190,2.0,1091.0,2.0,1.0,32.0
3,1261,2.0,1180.0,2.0,3.0,42.0
3,664,2.0,1366.0,3.0,1.0,76.85
3,1306,3.0,1685.0,3.0,2.0,95.0
0,713,2.0,1260.0,2.0,3.0,100.0
2,1252,3.0,3010.0,3.0,2.0,200.0
2,990,3.0,1330.0,4.0,1.0,140.0
3,1252,2.0,1346.0,2.0,1.0,96.17
3,1039,3.0,1476.0,2.0,2.0,98.94
3,72,3.0,1850.0,3.0,2.0,140.0
3,417,2.0,755.0,1.0,1.0,34.0
2,226,5.0,800.0,5.0,2.0,98.0
3,918,2.0,1194.0,2.0,2.0,46.0
3,1252,3.0,3850.0,5.0,2.0,316.0
3,513,4.0,4235.0,4.0,2.0,365.0
3,964,3.0,2250.0,3.0,1.0,195.0
3,1222,2.0,1352.0,2.0,2.0,68.0
3,1148,3.0,2002.0,3.0,2.0,112.0
2,261,4.0,4000.0,5.0,1.0,280.0
0,678,2.0,1060.0,2.0,2.0,45.0
3,664,3.0,1419.59,2.0,1.0,59.0
3,972,2.0,1196.0,2.0,2.0,51.15
0,417,3.0,1220.0,2.0,2.0,35.24
3,422,3.0,1595.0,3.0,2.0,75.0
3,194,2.0,1260.0,2.0,3.0,75.0
3,513,2.0,1100.0,2.0,2.0,47.0
3,428,2.0,1550.0,2.0,2.0,140.0
3,554,2.0,1180.0,2.0,3.0,52.0
2,417,4.0,4000.0,5.0,1.0,150.0
0,98,3.0,1662.0,3.0,2.0,85.0
2,98,4.0,1080.0,4.0,1.0,75.0
3,110,3.0,1862.0,3.0,2.0,119.0
3,972,2.0,1419.0,2.0,2.0,48.0
0,1252,3.0,1410.0,3.0,2.0,43.71
3,972,3.0,1560.0,2.0,2.0,62.4
2,1306,5.0,1100.0,4.0,3.0,150.0
3,1148,3.0,1634.0,3.0,3.0,78.0
0,1252,3.0,1150.0,2.0,3.0,44.0
3,144,2.0,1100.0,2.0,2.0,53.0
3,1261,3.0,1616.0,3.0,1.0,65.0
3,854,2.0,1392.0,2.0,1.0,99.0
3,584,3.0,1798.0,3.0,1.0,120.0
3,181,3.0,1675.0,3.0,3.0,75.0
2,1306,2.0,792.0,2.0,1.0,70.0
3,1188,5.0,2000.0,4.0,1.0,103.0
3,513,3.0,1700.0,3.0,2.0,124.0
3,549,2.0,1248.0,2.0,1.0,69.0
0,643,2.0,1147.0,2.0,1.0,54.0
3,1118,2.0,1100.0,2.0,2.0,40.0
3,1222,3.0,1527.0,3.0,2.0,115.0
2,1065,5.0,2400.0,5.0,2.0,235.0
3,637,2.0,1100.0,2.0,3.0,58.0
3,1054,2.0,1118.0,2.0,2.0,37.5
3,658,3.0,1476.0,3.0,1.0,75.0
0,1306,3.0,2100.0,3.0,1.0,75.0
3,1008,3.0,1215.0,2.0,2.0,46.5
3,108,2.0,1332.0,2.0,1.0,79.0
3,522,2.0,1350.0,2.0,3.0,49.0
3,839,2.0,1105.0,2.0,2.0,49.73
2,907,3.0,1500.0,2.0,1.0,200.0
3,670,2.0,1200.0,2.0,2.0,50.0
3,987,2.0,1251.0,2.0,1.0,47.4
3,908,3.0,1400.0,2.0,3.0,67.0
3,976,3.0,1800.0,3.0,3.0,260.0
3,515,3.0,1703.0,3.0,2.0,113.0
3,841,5.0,2500.0,5.0,3.0,130.0
3,1190,3.0,1250.0,3.0,2.0,71.0
3,606,2.0,933.0,2.0,2.0,43.0
3,277,2.0,1262.0,2.0,1.0,75.0
3,1261,2.0,915.0,2.0,2.0,48.0
3,914,3.0,1370.0,2.0,2.0,61.5
3,785,2.0,1210.0,2.0,3.0,55.0
3,705,3.0,2392.0,4.0,2.0,260.0
3,1306,2.0,1065.0,2.0,3.0,50.0
3,990,3.0,1515.0,3.0,3.0,65.0
2,1041,4.0,1800.0,4.0,2.0,110.0
3,1148,3.0,1445.0,2.0,3.0,40.31
3,1179,3.0,1300.0,2.0,1.0,55.0
3,584,2.0,1300.0,2.0,1.0,85.0
3,304,3.0,1185.0,2.0,2.0,30.22
2,230,5.0,1350.0,3.0,1.0,110.0
3,799,2.0,1045.0,2.0,3.0,60.0
3,1306,2.0,1205.0,2.0,2.0,42.18
3,1306,2.0,1260.0,2.0,1.0,75.0
2,1306,5.0,1320.0,5.0,2.0,199.0
3,1176,3.0,1500.0,2.0,2.0,125.0
3,269,3.0,1250.0,2.0,2.0,42.5
0,1306,2.0,1199.0,2.0,2.0,50.0
3,522,2.0,1385.0,2.0,1.0,83.09
3,745,2.0,1149.0,2.0,1.0,75.0
3,1039,3.0,2180.0,3.0,2.0,170.0
3,549,3.0,1818.0,3.0,1.0,135.0
3,1245,2.0,1070.0,2.0,2.0,33.0
3,976,3.0,1640.0,3.0,2.0,241.0
0,848,3.0,1350.0,2.0,2.0,54.6
0,304,2.0,630.0,1.0,1.0,27.0
3,530,2.0,1430.0,2.0,2.0,113.0
3,853,3.0,2430.0,4.0,3.0,180.0
3,1039,2.0,1084.0,2.0,3.0,55.0
3,522,3.0,1186.0,2.0,1.0,56.0
0,688,2.0,1255.0,2.0,2.0,50.0
3,506,4.0,3400.0,5.0,3.0,240.0
3,536,3.0,1541.0,3.0,1.0,69.84
3,559,4.0,3596.0,5.0,1.0,282.0
3,972,2.0,1295.0,2.0,2.0,70.0
0,1306,3.0,2820.0,3.0,2.0,285.0
3,72,3.0,1370.0,2.0,2.0,54.79
3,417,2.0,1100.0,2.0,1.0,40.0
3,976,2.0,1370.0,2.0,1.0,170.0
3,72,3.0,1370.0,2.0,1.0,54.79
3,575,2.0,1200.0,2.0,2.0,62.0
0,77,4.0,3500.0,4.0,2.0,300.0
2,43,5.0,1200.0,4.0,3.0,240.0
2,688,4.0,2400.0,5.0,2.0,253.0
3,1039,3.0,1220.0,3.0,2.0,62.0
0,1306,3.0,1950.0,3.0,2.0,130.0
3,1089,2.0,1178.0,2.0,3.0,73.0
3,358,3.0,1286.0,3.0,2.0,61.44
3,232,2.0,1160.0,2.0,2.0,42.0
3,606,2.0,918.0,2.0,2.0,55.0
3,417,3.0,1563.0,3.0,2.0,91.84
3,1306,2.0,1326.0,2.0,1.0,62.17
3,1306,3.0,1350.0,2.0,2.0,140.0
3,513,4.0,3960.0,5.0,3.0,386.0
3,232,2.0,1240.0,2.0,2.0,39.06
3,637,2.0,1325.0,2.0,2.0,50.0
3,1093,2.0,1100.0,2.0,1.0,44.0
3,461,3.0,1605.0,3.0,2.0,50.0
3,1089,2.0,1260.0,2.0,1.0,60.0
3,530,3.0,1553.0,3.0,2.0,83.09
3,1252,2.0,1280.0,2.0,2.0,52.0
3,513,3.0,1550.0,2.0,2.0,75.0
3,142,3.0,1445.0,2.0,2.0,125.0
3,833,3.0,1550.0,3.0,2.0,74.0
3,422,3.0,1515.0,2.0,1.0,80.91
3,536,3.0,1332.0,2.0,1.0,86.12
3,417,3.0,1652.0,3.0,2.0,70.0
3,515,3.0,1570.0,3.0,1.0,105.0
3,1049,1.0,794.0,1.0,1.0,60.0
2,539,3.0,1200.0,3.0,2.0,175.0
3,575,4.0,1650.0,3.0,1.0,220.0
3,493,3.0,2800.0,3.0,2.0,250.0
3,1039,3.0,1750.0,3.0,2.0,110.0
0,513,2.0,1053.0,2.0,1.0,48.0
3,634,3.0,1665.0,3.0,3.0,70.0
2,901,4.0,4051.0,4.0,3.0,345.0
0,270,3.0,1447.0,3.0,2.0,80.0
0,188,2.0,1012.0,2.0,1.0,75.0
3,785,3.0,1900.0,3.0,2.0,60.0
3,869,2.0,1308.0,2.0,2.0,92.66
3,474,4.0,3250.0,4.0,2.0,230.0
3,535,1.0,1351.0,2.0,1.0,53.0
3,417,2.0,1000.0,2.0,2.0,22.0
2,1306,4.0,1200.0,4.0,2.0,350.0
3,484,2.0,1140.0,2.0,2.0,49.11
0,1179,3.0,1250.0,2.0,1.0,55.0
3,658,3.0,1290.0,3.0,3.0,45.15
3,443,3.0,1320.0,2.0,2.0,60.6
0,98,3.0,1662.0,3.0,2.0,85.5
0,713,3.0,1975.0,3.0,2.0,210.0
3,443,3.0,1295.0,2.0,2.0,59.5
3,230,3.0,1777.0,3.0,2.0,100.0
3,635,3.0,1900.0,3.0,2.0,108.0
3,118,3.0,1576.0,3.0,2.0,59.1
3,1091,2.0,1020.0,2.0,3.0,41.0
3,1306,3.0,2100.0,3.0,3.0,170.0
3,972,1.0,648.0,1.0,1.0,31.75
3,876,3.0,1167.0,2.0,1.0,38.0
3,530,2.0,1220.0,2.0,2.0,50.89
3,707,3.0,2350.0,5.0,1.0,327.0
3,1242,2.0,1259.0,2.0,1.0,67.4
0,466,4.0,2000.0,4.0,2.0,82.0
3,74,3.0,1800.0,3.0,1.0,80.0
0,1306,3.0,1991.0,3.0,2.0,160.0
3,215,3.0,1665.0,3.0,3.0,110.0
0,531,2.0,1234.0,2.0,1.0,61.0
3,837,3.0,1340.0,2.0,2.0,64.31
3,194,2.0,1170.0,2.0,2.0,46.79
3,895,2.0,1075.0,2.0,2.0,60.0
3,417,2.0,1025.0,2.0,1.0,54.5
3,964,3.0,2721.0,3.0,2.0,113.0
3,1148,3.0,2000.0,3.0,2.0,99.0
3,1252,4.0,2500.0,4.0,3.0,155.0
3,783,2.0,1325.0,2.0,2.0,70.0
3,635,2.0,1314.0,2.0,3.0,68.2
3,664,3.0,2265.0,3.0,2.0,136.0
3,1261,2.0,1026.0,2.0,1.0,41.0
0,1306,3.0,1200.0,3.0,2.0,66.0
0,1306,3.0,2220.0,4.0,2.0,65.0
3,1039,3.0,1888.0,4.0,1.0,95.0
3,575,2.0,1300.0,2.0,1.0,90.87
2,1306,4.0,3000.0,4.0,3.0,342.0
0,231,3.0,1559.0,3.0,2.0,63.0
3,509,2.0,1290.0,2.0,1.0,87.0
0,1252,1.0,905.0,1.0,1.0,55.0
0,1306,2.0,1069.0,2.0,2.0,55.0
3,1041,2.0,829.0,2.0,1.0,22.8
0,713,2.0,1900.0,2.0,1.0,200.0
0,380,5.0,1559.6266939129125,5.0,1.0,140.0
0,1039,3.0,1300.0,3.0,2.0,60.0
3,306,2.0,1115.0,2.0,1.0,33.45
3,976,3.0,2409.0,3.0,2.0,360.0
3,110,3.0,2150.0,4.0,2.0,125.0
3,799,3.0,1305.0,2.0,1.0,69.0
3,664,2.0,1252.0,2.0,1.0,56.32
2,539,5.0,2400.0,5.0,2.0,250.0
2,1252,2.0,1200.0,2.0,1.0,46.13
0,713,3.0,1750.0,3.0,1.0,130.0
2,1306,2.0,1375.0,2.0,1.0,105.0
3,1115,2.0,1313.0,2.0,2.0,66.5
2,152,4.0,3640.0,4.0,1.0,275.0
3,100,3.0,1693.0,3.0,2.0,108.0
3,1306,2.0,1160.0,2.0,1.0,41.75
3,1115,3.0,1255.0,2.0,2.0,79.0
2,626,4.0,1000.0,4.0,1.0,75.0
0,1306,2.0,900.0,2.0,1.0,45.0
3,1262,3.0,1700.0,3.0,2.0,90.0
1,563,3.0,1875.0,3.0,1.0,180.0
1,1179,3.0,1700.0,3.0,2.0,88.0
3,509,3.0,1749.0,3.0,2.0,115.0
2,358,2.0,1500.0,3.0,1.0,65.0
3,1188,2.0,1175.0,2.0,1.0,48.0
0,98,2.0,1280.0,2.0,1.0,60.0
0,85,2.0,1200.0,2.0,2.0,50.0
3,987,3.0,1610.0,2.0,2.0,115.0
3,417,2.0,1070.0,2.0,1.0,46.0
3,77,2.0,1127.0,2.0,1.0,50.0
0,563,2.0,1210.0,2.0,1.0,102.0
3,1153,4.0,4190.0,4.0,3.0,380.0
3,1306,2.0,1364.0,2.0,2.0,70.0
3,1306,3.0,1150.0,2.0,2.0,77.5
3,1306,2.0,1146.0,2.0,1.0,39.5
0,772,2.0,1345.0,2.0,2.0,55.0
3,1306,2.0,1110.0,2.0,2.0,41.0
0,688,2.0,750.0,2.0,1.0,36.0
0,826,2.0,1156.0,2.0,2.0,49.5
3,922,2.0,1247.0,2.0,1.0,59.8
3,1306,2.0,1058.0,2.0,2.0,60.0
3,638,2.0,950.0,2.0,1.0,48.0
3,1222,3.0,1520.0,2.0,1.0,103.0
0,1306,1.0,900.0,1.0,1.0,30.0
3,522,3.0,2350.0,3.0,2.0,174.0
3,1148,2.0,1050.0,2.0,2.0,46.0
3,4,3.0,1672.0,3.0,2.0,150.0
2,739,5.0,2800.0,5.0,2.0,125.0
3,1306,3.0,1500.0,2.0,2.0,65.0
3,1306,2.0,1400.0,2.0,2.0,65.0
2,1252,4.0,1559.6266939129125,4.0,2.0,378.0
0,74,4.0,2700.0,4.0,2.0,130.0
3,270,2.0,920.0,2.0,1.0,37.46
2,1039,3.0,1200.0,3.0,2.0,70.0
0,1306,3.0,1250.0,3.0,2.0,139.0
3,539,3.0,1817.0,4.0,2.0,153.0
3,506,2.0,1464.0,2.0,2.0,56.0
3,109,2.0,1468.0,3.0,2.0,130.0
3,422,3.0,1555.0,2.0,1.0,82.0
3,634,2.0,970.0,2.0,1.0,35.0
3,194,4.0,2500.0,4.0,3.0,95.0
3,1056,2.0,1166.0,2.0,1.0,53.0
2,708,3.0,2779.0,3.0,1.0,317.0
3,417,3.0,1350.0,3.0,2.0,58.0
0,1306,2.0,900.0,2.0,3.0,46.0
0,655,3.0,1190.0,3.0,1.0,55.0
3,702,3.0,1495.0,2.0,2.0,75.0
0,563,2.0,1224.0,2.0,2.0,105.0
3,203,3.0,1350.0,2.0,2.0,68.0
0,474,2.0,940.0,2.0,1.0,56.8
3,972,2.0,1100.0,2.0,1.0,55.0
3,639,2.0,1300.0,2.0,2.0,61.0
3,530,2.0,1105.0,2.0,2.0,46.37
2,1039,3.0,2600.0,3.0,2.0,200.0
3,1261,3.0,1517.0,3.0,2.0,76.3
3,589,3.0,1615.0,3.0,2.0,89.75
3,1306,3.0,1500.0,3.0,2.0,65.0
3,837,3.0,1082.0,3.0,1.0,50.5
3,799,2.0,1365.0,2.0,2.0,73.0
3,417,2.0,1000.0,2.0,3.0,25.0
3,292,2.0,1392.0,2.0,1.0,98.0
3,704,2.0,1086.0,2.0,1.0,33.66
3,522,3.0,1586.0,3.0,3.0,93.94
0,518,2.0,1100.0,2.0,1.0,60.0
3,419,2.0,1065.0,2.0,1.0,30.75
2,1138,3.0,1500.0,2.0,1.0,120.0
0,72,3.0,1575.0,2.0,2.0,120.0
3,522,3.0,1975.0,3.0,3.0,123.0
3,880,2.0,820.0,2.0,2.0,24.0
3,478,3.0,1745.0,3.0,2.0,110.0
3,848,2.0,1223.0,2.0,1.0,60.0
3,121,3.0,1200.0,2.0,1.0,65.0
3,267,1.0,665.0,1.0,1.0,46.08
3,249,2.0,1351.0,2.0,2.0,70.0
0,1053,3.0,3900.0,3.0,2.0,300.0
3,1148,3.0,1588.0,3.0,1.0,75.55
1,114,2.0,900.0,2.0,1.0,60.0
0,509,4.0,3385.0,4.0,2.0,260.0
3,914,3.0,1370.0,2.0,2.0,75.0
2,1252,3.0,1500.0,3.0,1.0,71.8
3,1306,3.0,2280.0,3.0,2.0,285.0
3,664,3.0,1100.0,3.0,2.0,53.0
3,1306,3.0,2000.0,3.0,2.0,200.0
3,188,2.0,1020.07,2.0,1.0,68.38
3,485,3.0,1033.0,2.0,2.0,32.0
0,160,3.0,1460.0,2.0,3.0,73.0
3,443,2.0,1150.0,2.0,2.0,52.8
3,181,2.0,1141.0,2.0,1.0,46.0
2,384,4.0,4200.0,4.0,3.0,325.0
3,536,3.0,1665.0,2.0,3.0,125.0
3,658,2.0,1295.0,2.0,2.0,64.0
3,506,2.0,1230.0,2.0,1.0,78.0
3,116,3.0,1080.0,2.0,2.0,75.0
3,638,2.0,1000.0,2.0,1.0,60.0
3,999,3.0,1708.0,3.0,2.0,75.0
3,1148,3.0,1697.0,3.0,2.0,115.0
3,1252,4.0,3537.0,5.0,3.0,210.0
3,536,1.0,615.0,1.0,1.0,28.29
3,664,3.0,1530.0,2.0,2.0,66.4
3,589,2.0,1083.0,2.0,1.0,32.49
3,466,3.0,1460.0,2.0,2.0,65.0
3,181,2.0,1084.0,2.0,1.0,58.0
3,270,2.0,1035.0,2.0,1.0,41.43
3,1220,3.0,2400.0,2.0,1.0,150.0
3,1306,5.0,950.0,5.0,2.0,90.0
3,1252,2.0,1285.0,2.0,2.0,55.9
2,1038,3.0,1200.0,3.0,2.0,78.0
0,1306,2.0,1070.0,2.0,1.0,35.0
3,515,3.0,1801.0,3.0,2.0,140.0
3,1252,3.0,1697.0,3.0,2.0,115.0
3,80,2.0,1199.0,2.0,2.0,65.0
3,559,3.0,2300.0,3.0,1.0,220.0
3,837,3.0,1340.0,2.0,3.0,64.31
3,799,4.0,3800.0,4.0,3.0,205.0
3,1256,2.0,1125.0,2.0,1.0,75.0
2,118,2.0,1200.0,2.0,1.0,67.0
0,1115,2.0,1050.0,2.0,3.0,41.0
0,848,2.0,956.0,2.0,1.0,49.0
3,1038,2.0,1000.0,2.0,2.0,30.0
3,664,2.0,1296.0,2.0,3.0,89.06
0,1306,3.0,1639.0,3.0,3.0,123.0
3,419,2.0,1219.0,2.0,1.0,61.25
0,1179,3.0,1200.0,3.0,1.0,50.0
3,216,2.0,1218.0,2.0,1.0,73.0
3,1306,2.0,920.0,2.0,3.0,37.0
3,1267,3.0,2559.0,3.0,2.0,141.0
3,216,3.0,1427.0,2.0,2.0,48.51
3,715,3.0,1270.0,3.0,2.0,45.0
0,987,2.0,920.0,2.0,3.0,65.0
0,404,4.0,2700.0,3.0,2.0,68.0
3,1306,3.0,1740.0,3.0,2.0,199.0
0,990,3.0,1355.0,2.0,2.0,40.0
3,757,3.0,1530.0,2.0,2.0,90.0
1,1306,3.0,1372.0,2.0,1.0,90.0
3,879,4.0,2363.0,5.0,2.0,120.0
3,799,4.0,3895.0,4.0,3.0,220.0
3,584,3.0,1950.0,3.0,2.0,131.0
0,547,2.0,885.0,2.0,3.0,40.0
2,727,5.0,1270.0,4.0,1.0,128.0
3,664,2.0,1339.0,2.0,2.0,62.0
3,1252,2.0,1130.0,2.0,1.0,36.0
0,1179,2.0,1085.0,2.0,2.0,43.0
0,1267,3.0,1430.0,3.0,2.0,72.0
1,252,4.0,1451.5,4.0,1.0,121.0
3,82,3.0,1490.0,2.0,1.0,59.6
3,236,2.0,1286.0,2.0,2.0,57.0
0,1306,2.0,925.0,2.0,2.0,63.0
3,236,4.0,3016.0,4.0,3.0,230.0
0,506,2.0,1000.0,2.0,2.0,44.0
3,1252,2.0,1215.0,2.0,2.0,39.0
